patent,Country,Classification,Info
08346772,US,707E17092,
08346772,US,707794,
08346772,US,714750,
08346772,US,"706 19",
08346773,US,"707  2",
08346773,US,"707  3",
08346773,US,7071041,
08346773,US,707737,
08346773,US,709223,
08346774,US,707600-601,unstructured
08346774,US,707711,
08346774,US,707737,
08346774,US,707759,
08346774,US,707769,
08346774,US,709205,
08346775,US,707739,
08346775,US,707812,
08346775,US,707E17005,
08346776,US,None,
08346777,US,"707  2",
08346777,US,"707  4",
08346777,US,707101,
08346777,US,707102,
08346777,US,707741,
08346777,US,709203,
08346778,US,707696,
08346778,US,707640,
08346778,US,707711,
08346778,US,707741,
08346779,US,707745,
08346779,US,707603,
08346779,US,707736,
08346779,US,707602,
08346779,US,707999103,
08346779,US,707802,
08346779,US,707804,
08346780,US,707706,
08346780,US,707708,
08346780,US,707713,
08346780,US,707727,
08346780,US,707732,
08346780,US,707748,
08346780,US,707754,
08346780,US,707755,
08346781,US,707748,
08346782,US,707748-759,unstructured
08346782,US,707764-771,unstructured
08346783,US,707737,
08346783,US,707751,
08346783,US,707999107,
08346784,US,None,
08346785,US,707756,
08346786,US,707610,
08346786,US,707611,
08346786,US,707617,
08346786,US,707619,
08346786,US,707620,
08346786,US,707633,
08346786,US,707655,
08346786,US,707656,
08346786,US,707657,
08346786,US,707659,
08346786,US,707660,
08346786,US,707756,
08346787,US,707640,
08346787,US,707999201,
08346787,US,707692,
08346787,US,707690,
08346787,US,707696,
08346787,US,707698,
08346787,US,707798,
08346787,US,707711,
08346787,US,707756,
08346787,US,707693,
08346787,US,707602,
08346787,US,707803,
08346787,US,711162,
08346787,US,"726 26",
08346787,US,713193,
08346787,US,713189,
08346787,US,709247,
08346788,US,707755,
08346788,US,707756,
08346788,US,707999102,
08346788,US,707803,
08346788,US,707804,
08346788,US,707809,
08346788,US,717104,
08346789,US,7071041,
08346789,US,707802,
08346789,US,707803,
08346789,US,707999102,
08346789,US,707809,
08346789,US,707E17095,
08346789,US,707E17102,
08346789,US,707E17103,
08346789,US,707E17001,
08346789,US,707758,
08346789,US,707E17009,
08346789,US,725105,
08346789,US,725135,
08346789,US,725143,
08346789,US,725133,
08346789,US,725141,
08346790,US,None,
08346791,US,None,
08346792,US,None,
08346793,US,707722,
08346793,US,707758,
08346793,US,707759,
08346793,US,707765,
08346793,US,707769,
08346793,US,715773,
08346793,US,715257,
08346793,US,345168,
08346793,US,345173,
08346793,US,"704  8",
08346794,US,707609-611,unstructured
08346794,US,707713,
08346794,US,707718-719,unstructured
08346794,US,707754,
08346794,US,707763,
08346794,US,707769,
08346794,US,707791,
08346794,US,707802,
08346794,US,707765-766,unstructured
08346794,US,707779,
08346794,US,707796,
08346795,US,707706,
08346795,US,707713,
08346795,US,707723,
08346795,US,707737,
08346795,US,707748,
08346795,US,707999001,
08346795,US,707766,
08346795,US,715712,
08346796,US,707769,
08346796,US,707999003,
08346796,US,707609,
08346796,US,707693,
08346796,US,707802,
08346796,US,707946,
08346796,US,707999101,
08346797,US,"707  1- 10",unstructured
08346797,US,707100-1041,unstructured
08346797,US,"707999001-  4",unstructured
08346797,US,70799901,
08346797,US,7079991,
08346797,US,7071/1,
08346797,US,707706-709,unstructured
08346797,US,707209,
08346797,US,707608,
08346797,US,707694,
08346797,US,707770,
08346797,US,707823,
08346797,US,"178 18",
08346797,US,235375,
08346797,US,"353 25",
08346797,US,"704  1",
08346797,US,"706 45- 61",unstructured
08346797,US,715255-272,unstructured
08346797,US,717136-161,unstructured
08346797,US,709203-206,unstructured
08346797,US,709217,
08346797,US,709224,
08346797,US,709226,
08346797,US,709246,
08346797,US,4554121,
08346797,US,4554122,
08346797,US,455413-414,unstructured
08346797,US,"705 26",
08346797,US,"705  713",
08346797,US,"705 141",
08346797,US,718104,
08346797,US,"710  1",
08346798,US,"707  3",
08346798,US,7071041,
08346798,US,"707  5",
08346798,US,707100,
08346798,US,707102,
08346798,US,707802,
08346798,US,7079993,
08346798,US,707803,
08346798,US,707758,
08346798,US,707706,
08346798,US,707723,
08346798,US,707748,
08346798,US,707770,
08346798,US,707E17071,
08346798,US,707E17084,
08346798,US,707783,
08346798,US,707785,
08346798,US,709203,
08346798,US,"725 34",
08346798,US,"725 53",
08346798,US,"725 86",
08346799,US,707706-710,unstructured
08346799,US,707718-723,unstructured
08346799,US,707726-737,unstructured
08346799,US,707748-775,unstructured
08346799,US,707999001-99901,unstructured
08346799,US,7079991,
08346799,US,707999101-999107,unstructured
08346799,US,7079992-999206,unstructured
08346800,US,707999005,
08346800,US,707772,
08346800,US,707771,
08346800,US,707E17016,
08346800,US,707E1702,
08346800,US,707999003,
08346801,US,"707  1",
08346801,US,707100,
08346801,US,707104,
08346801,US,707769,
08346801,US,707772,
08346801,US,707766,
08346801,US,707804,
08346801,US,707913,
08346801,US,707916,
08346801,US,707728,
08346801,US,707732,
08346801,US,707802,
08346802,US,707776,
08346802,US,"705 47",
08346803,US,707779,
08346803,US,707769,
08346803,US,707791,
08346803,US,707796,
08346803,US,707804,
08346803,US,715810,
08346803,US,715205,
08346803,US,715234,
08346803,US,715216,
08346803,US,715220,
08346803,US,715212,
08346803,US,715224,
08346803,US,715225,
08346803,US,715235,
08346803,US,715780,
08346803,US,717168-178,unstructured
08346804,US,None,
08346805,US,707781,
08346805,US,713164,
08346806,US,None,
08346807,US,711163,
08346807,US,707781,
08346807,US,707783,
08346807,US,707784,
08346807,US,707785,
08346808,US,707783,
08346808,US,707784,
08346808,US,707785,
08346809,US,707600-899,unstructured
08346810,US,707600-899,unstructured
08346811,US,707793,
08346812,US,707793,
08346812,US,707695,
08346812,US,707711,
08346813,US,None,
08346814,US,None,
08346815,US,707600-899,unstructured
08346816,US,707803,
08346816,US,707737,
08346817,US,707803,
08346817,US,707756,
08346818,US,707803,
08346818,US,707804,
08346818,US,709203,
08346819,US,707760,
08346819,US,707798,
08346819,US,707803,
08346819,US,707806,
08346819,US,707809,
08346820,US,707813,
08346820,US,707999206,
08346821,US,None,
08346822,US,707814,
08346822,US,707758,
08346823,US,None,
08346824,US,707821,
08346824,US,"707 22",
08346824,US,"707 27",
08346824,US,707828,
08346824,US,707822,
08346824,US,"707  8",
08346825,US,None,
08346826,US,None,
08346827,US,"705  1",
08346827,US,"706 47",
08346828,US,None,
08346829,US,708209,
08346829,US,708300,
08346829,US,708306,
08346830,US,None,
08346831,US,708200-209,unstructured
08346831,US,708233,
08346831,US,708500,
08346831,US,708502,
08346832,US,708250-256,unstructured
08346833,US,708300-323,unstructured
08346834,US,None,
08346835,US,None,
08346836,US,"708  1-845",unstructured
08346837,US,None,
08346838,US,None,
08346839,US,708495,
08346839,US,708620-632,unstructured
08346839,US,708200,
08346840,US,None,
08346841,US,708813,
08346842,US,709200,
08346842,US,709206,
08346843,US,709203,
08346843,US,709204,
08346843,US,709201,
08346843,US,"360 15",
08346844,US,709201,
08346844,US,709226,
08346844,US,709227,
08346844,US,208201,
08346844,US,455425,
08346844,US,455563,
08346845,US,709201,
08346845,US,709205,
08346845,US,709221,
08346845,US,709223,
08346845,US,709226,
08346846,US,709200,
08346846,US,709202,
08346846,US,707602,
08346847,US,709200,
08346847,US,709202,
08346848,US,709203,
08346848,US,709200,
08346848,US,709228,
08346848,US,709238,
08346848,US,709250,
08346848,US,"726  4",
08346849,US,709203,
08346849,US,709204,
08346849,US,709227,
08346849,US,709249,
08346849,US,709250,
08346850,US,709203,
08346850,US,709219,
08346850,US,370260,
08346851,US,709201-203,unstructured
08346851,US,709217-219,unstructured
08346852,US,709201-204,unstructured
08346852,US,715203,
08346852,US,"705 14",
08346852,US,"705 63",
08346853,US,None,
08346854,US,None,
08346855,US,709203,
08346855,US,709223,
08346855,US,709224,
08346855,US,709227,
08346855,US,709236,
08346856,US,709203,
08346856,US,709227,
08346856,US,709230,
08346856,US,709223,
08346857,US,709203,
08346857,US,709217,
08346857,US,709218,
08346857,US,709219,
08346857,US,709226,
08346858,US,709203,
08346858,US,709223-224,unstructured
08346859,US,709203,
08346859,US,709206,
08346860,US,709203,
08346861,US,709203,
08346861,US,709217,
08346861,US,709218,
08346861,US,709219,
08346861,US,709223,
08346861,US,709230,
08346862,US,709205,
08346862,US,709204,
08346862,US,709206,
08346862,US,715758,
08346863,US,709217-219,unstructured
08346863,US,709201-204,unstructured
08346864,US,709224,
08346864,US,709204,
08346865,US,None,
08346866,US,709204-205,unstructured
08346866,US,"705 142",
08346866,US,"705 1419",
08346867,US,709201-204,unstructured
08346867,US,709231,
08346867,US,725134,
08346868,US,709204,
08346868,US,709203,
08346868,US,709223,
08346868,US,"707  8",
08346869,US,709208-211,unstructured
08346869,US,709217-219,unstructured
08346869,US,709223-226,unstructured
08346869,US,7079992,
08346869,US,707999201-999206,unstructured
08346869,US,707610,
08346869,US,707608,
08346870,US,709205,
08346870,US,709219,
08346871,US,709204-207,unstructured
08346872,US,709206,
08346872,US,709205,
08346872,US,709207,
08346872,US,709200-203,unstructured
08346872,US,709227,
08346872,US,709228,
08346873,US,709205-208,unstructured
08346874,US,709206,
08346874,US,709207,
08346875,US,709206,
08346876,US,709206,
08346877,US,709204,
08346877,US,709206,
08346877,US,709227,
08346877,US,"705 1449",
08346877,US,"705 1454",
08346877,US,"705 1464",
08346877,US,"705 1466",
08346877,US,"705 1472",
08346877,US,"705 1473",
08346878,US,709206,
08346879,US,709206,
08346879,US,709203,
08346880,US,709206,
08346881,US,709206,
08346881,US,709207,
08346881,US,709224,
08346881,US,709225,
08346881,US,709238,
08346882,US,None,
08346883,US,709215,
08346883,US,709216,
08346883,US,709220,
08346883,US,709226,
08346883,US,709232,
08346883,US,709248,
08346883,US,707630,
08346883,US,707631,
08346883,US,"710 22",
08346883,US,711101,
08346883,US,711148,
08346884,US,709218,
08346884,US,709244,
08346884,US,709220,
08346884,US,709229,
08346884,US,709213-215,unstructured
08346884,US,709223,
08346884,US,709238,
08346884,US,709248-250,unstructured
08346884,US,"710 56",
08346884,US,710308,
08346884,US,"710 35",
08346884,US,710316,
08346884,US,710317,
08346884,US,711118,
08346884,US,370392,
08346884,US,370463,
08346884,US,370351,
08346884,US,370357,
08346884,US,370360,
08346884,US,370381,
08346884,US,370382,
08346885,US,709200,
08346885,US,709203,
08346885,US,709213,
08346885,US,709219,
08346885,US,715827,
08346886,US,709217,
08346886,US,709218,
08346887,US,709217,
08346888,US,709217-219,unstructured
08346888,US,709230,
08346888,US,709236,
08346888,US,709203,
08346889,US,709201,
08346889,US,709203,
08346889,US,709218,
08346889,US,709219,
08346889,US,709217,
08346889,US,717100,
08346889,US,717106,
08346889,US,717136,
08346889,US,717140,
08346890,US,709217,
08346890,US,709218,
08346890,US,709219,
08346890,US,709223,
08346890,US,709230,
08346890,US,709203,
08346891,US,None,
08346892,US,709204,
08346892,US,709219,
08346892,US,709224,
08346892,US,709226,
08346892,US,709227,
08346892,US,709230,
08346892,US,709235,
08346892,US,709238,
08346892,US,709250,
08346892,US,709253,
08346892,US,719314,
08346892,US,719328,
08346892,US,"340  73",
08346892,US,370230,
08346892,US,370235,
08346892,US,370412-418,unstructured
08346892,US,370428-429,unstructured
08346892,US,"710 39",
08346892,US,"710 52- 54",unstructured
08346892,US,"710 56",
08346892,US,710112,
08346893,US,709219,
08346893,US,709217,
08346893,US,709203,
08346893,US,709206,
08346893,US,709247,
08346893,US,709229,
08346893,US,715239,
08346893,US,715201,
08346893,US,715249,
08346893,US,4554141,
08346893,US,455466,
08346893,US,455423,
08346894,US,709217,
08346894,US,709219,
08346894,US,709223,
08346894,US,709225,
08346894,US,719328,
08346894,US,719329,
08346895,US,709219,
08346895,US,709203,
08346895,US,709220,
08346895,US,709224,
08346896,US,709220,
08346896,US,709225,
08346896,US,709227,
08346896,US,709224,
08346896,US,709228,
08346896,US,"705 51",
08346897,US,709220,
08346897,US,717174,
08346898,US,709201,
08346898,US,709220,
08346898,US,709224,
08346898,US,"707  3",
08346898,US,"707 10",
08346899,US,709220-221,unstructured
08346899,US,709223,
08346900,US,709220,
08346901,US,709218,
08346901,US,709220-222,unstructured
08346902,US,709201,
08346902,US,709220-223,unstructured
08346903,US,709223-225,unstructured
08346903,US,709201-203,unstructured
08346903,US,709217-219,unstructured
08346903,US,"705 10",
08346903,US,"705  711-  716",unstructured
08346903,US,"705  722",
08346903,US,4554566,
08346904,US,709223,
08346904,US,709203,
08346904,US,709204,
08346904,US,709238,
08346905,US,709219,
08346905,US,709222,
08346905,US,709223,
08346906,US,None,
08346907,US,709224,
08346907,US,709223,
08346907,US,709232,
08346907,US,709233,
08346908,US,709218,
08346908,US,709219,
08346908,US,709223,
08346909,US,709224,
08346909,US,709226,
08346910,US,709223,
08346910,US,709224,
08346910,US,709227,
08346910,US,"726 17",
08346910,US,"726  2-  4",unstructured
08346910,US,"726 26- 29",unstructured
08346910,US,"705 35",
08346910,US,"707  9",
08346910,US,"710  5",
08346911,US,713150-181,unstructured
08346911,US,713189-194,unstructured
08346911,US,"726  2- 25",unstructured
08346911,US,"726 27- 30",unstructured
08346911,US,709224,
08346911,US,709203,
08346912,US,709244,
08346913,US,709223,
08346913,US,709224,
08346914,US,709223-224,unstructured
08346915,US,709224,
08346916,US,709224,
08346916,US,709223,
08346917,US,711114,
08346917,US,711170,
08346917,US,70799901,
08346917,US,709221,
08346917,US,709223,
08346917,US,718104,
08346917,US,"714  6",
08346917,US,"714 472",
08346917,US,702182,
08346917,US,"703  2",
08346917,US,"710  8",
08346918,US,709224,
08346919,US,709203,
08346919,US,709219-233,unstructured
08346919,US,"714  1",
08346919,US,"714  2",
08346919,US,"714  411",
08346920,US,709206,
08346920,US,709217,
08346920,US,709224,
08346920,US,370352,
08346921,US,709200,
08346921,US,709203,
08346921,US,709218,
08346921,US,709220,
08346921,US,709223,
08346921,US,709224,
08346921,US,709246,
08346921,US,718102,
08346921,US,"714 471",
08346922,US,709223-226,unstructured
08346922,US,709209,
08346922,US,709203,
08346922,US,709217,
08346923,US,None,
08346924,US,"726  4",
08346925,US,709217,
08346925,US,709219,
08346925,US,709223,
08346925,US,709224,
08346925,US,709225,
08346925,US,709227,
08346925,US,709228,
08346926,US,709225,
08346926,US,707781-788,unstructured
08346926,US,713165-167,unstructured
08346927,US,709225,
08346927,US,709227,
08346927,US,709228,
08346927,US,709229,
08346928,US,709219,
08346928,US,709225,
08346929,US,709220-226,unstructured
08346930,US,709204,
08346930,US,709206,
08346930,US,709220,
08346930,US,709226,
08346930,US,709229,
08346930,US,709231,
08346930,US,"725  2",
08346930,US,"725  4",
08346930,US,725100,
08346930,US,725110,
08346930,US,725145,
08346931,US,709226,
08346931,US,"705  7",
08346931,US,718104,
08346932,US,709206,
08346932,US,709204,
08346932,US,709223-224,unstructured
08346932,US,709226,
08346932,US,709220,
08346932,US,"379 8822",
08346932,US,"379 8813",
08346932,US,"379 8812",
08346932,US,370356,
08346932,US,370401,
08346932,US,455466,
08346933,US,709226,
08346934,US,709221,
08346934,US,709226,
08346934,US,711162,
08346934,US,370221,
08346935,US,709214,
08346935,US,709223-229,unstructured
08346935,US,"718  1",
08346935,US,718104-105,unstructured
08346936,US,709226,
08346937,US,709217,
08346937,US,709226,
08346938,US,709227,
08346938,US,709228,
08346938,US,709203,
08346938,US,"455 412",
08346938,US,4555562,
08346938,US,707769,
08346938,US,707771,
08346939,US,709227,
08346939,US,709229,
08346939,US,709225,
08346939,US,709226,
08346939,US,370270,
08346939,US,370260,
08346940,US,709227,
08346940,US,709228,
08346940,US,709229,
08346941,US,709203,
08346941,US,709217-219,unstructured
08346941,US,709227-229,unstructured
08346941,US,4554121-4122,unstructured
08346941,US,455413,
08346941,US,455425,
08346941,US,455438,
08346941,US,4554562,
08346941,US,455466,
08346942,US,709220,
08346942,US,709224,
08346942,US,709229,
08346943,US,709227,
08346943,US,709228,
08346944,US,709224,
08346944,US,709203,
08346944,US,709228,
08346944,US,709244,
08346944,US,4554121,
08346944,US,4554351,
08346945,US,709228,
08346945,US,709248,
08346946,US,709220,
08346946,US,709221,
08346946,US,709228,
08346946,US,"705 28",
08346946,US,"705 30",
08346946,US,"705 56",
08346947,US,709228,
08346947,US,370352,
08346947,US,370467,
08346948,US,709220,
08346948,US,709223-224,unstructured
08346948,US,709238,
08346948,US,709246,
08346949,US,709236,
08346949,US,709229,
08346949,US,709245,
08346950,US,709229,
08346950,US,715234,
08346950,US,715239,
08346950,US,719311,
08346951,US,709223-237,unstructured
08346951,US,"726  2- 21",unstructured
08346952,US,"726  4",
08346953,US,709227-229,unstructured
08346953,US,709207-209,unstructured
08346954,US,709230,
08346954,US,370230,
08346954,US,370401,
08346955,US,709217,
08346955,US,709231,
08346955,US,709233,
08346956,US,709203,
08346956,US,709231,
08346956,US,709217,
08346956,US,709219,
08346956,US,709223,
08346956,US,709226,
08346956,US,370235,
08346957,US,None,
08346958,US,709232,
08346958,US,707769,
08346959,US,709223,
08346959,US,709231,
08346959,US,709228,
08346959,US,709232,
08346960,US,709200,
08346960,US,709224,
08346960,US,709238,
08346960,US,713151,
08346960,US,713153,
08346960,US,713188,
08346960,US,713201,
08346960,US,"726 22",
08346960,US,370216,
08346961,US,709242,
08346961,US,709238,
08346961,US,709227,
08346961,US,709230,
08346962,US,709238,
08346962,US,709245,
08346963,US,709204,
08346963,US,709206,
08346963,US,709238,
08346963,US,709245,
08346964,US,709204,
08346964,US,709226,
08346964,US,709236,
08346964,US,709240,
08346964,US,709224,
08346964,US,340540,
08346965,US,709200-202,unstructured
08346965,US,709224,
08346965,US,709241-242,unstructured
